QGPIORecord, QRC v6.1.0, 19-12-2024 @ 12:31:09, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
14053, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00108901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14063, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14073, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14084, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00109201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14093, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14103, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14113, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00109501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14124, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14133, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00109701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14143, 0.00122452, 1.16124e-08, 0.00302737, -0.000736251, 0.00109801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14153, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00109901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14163, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14173, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14183, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00110201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14193, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14203, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14214, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00110501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14223, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14233, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14243, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00110801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14254, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00110901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14263, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14273, 0.00122452, 1.16124e-08, 0.00302737, -0.000736251, 0.00111101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14283, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00111201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14294, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14303, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14313, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00111501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14323, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14333, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14343, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00111801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14353, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00111901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14363, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14373, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00112101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14384, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14393, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14403, 0.00122452, 1.16124e-08, 0.00302737, -0.000736251, 0.00112401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14413, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00112501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14424, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14433, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14443, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00112801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14453, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00112901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14464, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14473, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00113101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14483, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14493, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14503, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00113401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14514, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14523, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14533, 0.00122452, 1.16124e-08, 0.00302737, -0.000736251, 0.00113701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14543, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00113801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14554, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00113901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14563, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00114001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14573, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00114101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14583, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00114201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14594, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00114301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14603, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00114401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14613, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00114501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14623, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00114601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
