QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:07:55, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
21403, 0, 0.00185585, 0.000432317, 0.00239213, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21413, 0, 0.00185465, 0.000323147, 0.00142534, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21424, 0, 0.00185347, 0.000214676, 0.000702679, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21433, 0, 0.0018523, 0.000124526, 0.000222596, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21443, 0, 0.00185113, 5.85292e-05, -5.58823e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21453, 0, 0.00184998, 1.56203e-05, -0.000186772, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21464, 0, 0.00184885, -8.56144e-06, -0.000221704, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21473, 0, 0.00184772, -1.93129e-05, -0.000202558, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21483, 0, 0.0018466, -2.15244e-05, -0.000159368, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21493, 0, 0.0018455, -1.90718e-05, -0.000111233, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21504, 0, 0.00184441, -1.46782e-05, -6.85825e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21513, 0, 0.00184332, -1.00356e-05, -3.57575e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21523, 0, 0.00184225, -6.03678e-06, -1.33148e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21533, 0, 0.00184119, -3.02433e-06, 1.85302e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21543, 0, 0.00184014, -1.0073e-06, 6.94863e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21554, 0, 0.0018391, 1.74643e-07, 9.20126e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21563, 0, 0.00183807, 7.40536e-07, 8.81071e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21573, 0, 0.00183705, 9.02653e-07, 7.15464e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21583, 0, 0.00183604, 8.34713e-07, 5.13603e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21594, 0, 0.00183504, 6.6225e-07, 3.26935e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21603, 0, 0.00183405, 4.65753e-07, 1.78836e-06, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21613, 0, 0.00183307, 2.89711e-07, 7.4679e-07, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
