QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:42:33, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
33883, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33893, 0, 0.000229582, -0.00170061, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33903, 0, 0.000688747, -0.00397536, 0.00380309, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33913, 0, 0.00137749, -0.00616222, 0.0126932, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.000115706, 0
33924, 0, 0.00229582, -0.0079426, 0.0264738, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.000462824, 0
33934, 0, 0.00344374, -0.00922349, 0.0442359, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.000925648, 0
33943, 0, 0.00482123, -0.00800663, 0.0714289, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00138847, 0.00307096
33953, 0, 0.00642831, -0.00524795, 0.102467, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00208271, 0.00614192
33964, 0, 0.00826497, 0.000350278, 0.140468, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00300836, 0.0122838
33974, 0, 0.010331, 0.00844177, 0.182366, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00416542, 0.0199612
33983, 0, 0.0126266, 0.0176619, 0.222585, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00543818, 0.0276386
33993, 0, 0.0151517, 0.0281558, 0.261884, 0.00010005, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00705806, 0.0368515
